,X,Y,Z
0,-2.004320219269294,-5.335041087335985,-0.09435548247117274
1,0.13994369248783609,8.587447397499,-0.06500943745223826
2,5.922912609620243,-3.3379272576138854,0.2518423745315473
3,-9.081132738948147,-12.064102867348803,0.01307116677622465
4,0.6362362693420754,-0.7636631168435817,-0.003943115201873135
5,3.5013226743983195,-7.453296791412732,-0.3454814889664878
6,-0.7818877206285922,0.22253384196604473,0.10537014026089947
7,1.4650747759363778,-0.4780707646492098,0.016529132148123293
8,-3.0138881737960355,-5.82527489211873,-0.10483893396702663
9,-4.279218201418517,-3.215644269310434,0.08196370298410145
10,-6.227684838455549,1.2484872555292588,-0.21260815547590975
11,-3.8178336632760423,-2.474759393759072,0.229792358733383
12,3.4595156141100603,-2.7653287943560736,0.14964421989443139
13,3.9228089953430194,-9.525302937245709,0.3475483087782523
14,-7.371330200307369,4.391827742240129,-0.055588641435365904
15,0.32406680158848367,-8.268045695349613,-0.06222820179066219
16,-9.81977300950778,-2.141835119029722,-0.4055228315964494
17,2.3847139328091904,-9.196701482556715,0.29324523792152146
18,4.730799005887782,-13.060987030488441,0.130860753766509
19,-2.686855769343895,1.1068083110023177,-0.10020143022877767
20,3.2587783296142727,0.3141517547371735,-0.02444190674398563
21,-7.834943682676529,-4.487581167458126,0.09898136204208514
22,-2.678109031229977,-3.0282504576870166,-0.11991795706282968
23,12.391935409222128,2.413751746309914,0.21344440193412392
24,-7.045651721286315,-0.3404701404138175,0.3669366158347388
25,4.696928481872205,2.815778410524344,0.15699789297648598
26,-2.674023531442912,-0.7535990941507819,-0.09447779747124421
27,3.8703757238298224,-4.088616625699138,-0.043733826549887674
28,4.071997468554449,1.908312306071119,0.04567030092949194
29,-1.1057214357842655,0.5746253754298835,-0.05004579756230296
30,-12.655851373761184,-0.5485330045443588,-0.09878510390267208
31,-1.9130070023925296,1.4042664917905194,-0.12832196835330528
32,1.822690318497765,2.4009768127360407,0.07767347587563511
33,0.2708681852585374,9.51634020360298,-0.16230318394308785
34,5.951820797336624,-5.472004893520508,0.2405002622660792
35,-0.9417479864227112,-9.363091273800926,-0.14238174437298703
36,-2.6241569579005333,4.157165112990501,-0.10754564954380554
37,-3.556105848838895,-1.6428097452772128,0.307434693667191
38,3.441730818115221,0.20789037075435216,-0.07025826988524454
39,0.22077741167483675,1.5747757378670602,0.05891438335148523
40,10.52841479271187,14.604728557274534,0.8298094789652006
41,-3.4253899776557217,3.3196396664070895,-0.0398173158816045
42,0.48098830286841127,1.9398341258305316,0.09862082106526072
43,0.2603034171918115,4.867756998422983,0.2904464033944145
44,1.9230842851636958,-6.573187662802739,0.012866516708223003
45,-13.499436217881703,4.19048395260643,-0.0675658678714193
46,6.6905631355153306,6.697436475120199,-0.009652730660261982
47,-1.0395749654334785,2.490311329178021,-0.21507760911937188
48,-4.070864536932057,-2.0755373699304545,-0.005828577332273745
49,3.963547792278881,8.707107171353488,-0.050400249749555356
50,-2.5427799887826574,1.3013957259012918,-0.003525547421970628
51,-4.859759575444644,6.614115162386474,0.09251860564310431
52,18.810476499975262,5.671482342908198,-0.1008549284143522
53,-4.8568078385836575,-10.159066024915207,0.49924954769052826
54,-9.666959260185303,-2.721266193789593,0.15250092380948732
55,-1.8863975486541966,0.0530381595167138,-0.2483699729956936
56,-5.496381906120703,10.855825270637185,-0.19497020992327138
57,-5.566400612167448,5.089872492109806,-0.06636609221109749
58,6.10402862825937,1.6054945318141418,0.3806546748596345
59,2.5896478757145296,1.6742141771442842,-0.08320964512098696
60,0.5481102020832764,16.378165326924876,0.499878971374356
61,-8.845189774861867,0.4562294343011096,-0.18195125477504231
62,-9.737511207534508,0.6573612488806081,0.2761649522204643
63,4.083563841836644,-3.15717444338722,-0.1751179150130095
64,0.37206542202675447,-14.482885529881102,0.32937361025318773
65,-0.9316384710984167,3.1935842944192343,0.7364627243614164
66,-0.2944711931419805,16.92969956591988,-0.19432255518523614
67,11.681473807522073,3.284981462655543,-0.21194474527144655
68,-7.8047608175578045,3.918320370660345,-0.2915011751826645
69,3.400403331972109,4.932706167350411,0.2569863846422235
70,6.1801978758932945,0.9212845606274731,-0.030846312149993015
71,-1.4152539057488551,2.4998560063656545,-0.05501622584136463
72,3.8957024795003856,-10.10200980078251,-0.09411576841322203
73,1.3491128042580214,0.9260612477458322,-1.1631751699397843
74,-7.524083516901666,-2.0431515092964467,-0.2331032738663697
75,-10.445549141293982,-3.5777370474461705,-0.35074957486352343
76,-2.0129036803355804,6.525026764875355,-0.08435814127102104
77,-12.404995489228995,7.404305838410243,0.4321508456679858
78,-2.856882170956517,12.505617748764351,-0.11910198674433839
79,-9.815610927571202,-3.6100705912932565,0.37311011884723355
80,6.913621292917131,-9.091456769880393,0.10164062533842923
81,-1.3308830844167672,-3.2552958408864803,-0.011166098189787614
82,2.7685436557206984,3.2074807665012917,-0.25306206630416633
83,-0.4864671241766221,1.6313530760995962,-1.4215527776369348
84,1.302834533954911,17.633945444850564,-0.49836122909985775
85,-0.9938727473429528,-6.258432518263142,-0.0852891374098167
86,2.780049021990752,3.4670297939168373,-0.1472177236646908
87,3.950445852280487,-2.005844295719878,0.032586099987021645
88,2.1792781212134216,-8.943996760963536,0.9722890191209992
89,-10.55747674857609,3.5223004463878227,0.15031047064504616
90,0.40559642613392954,1.3581747653923888,0.32933442321988665
91,17.196326820801254,-3.7838632982764087,0.10398750797172361
92,7.902811113419083,6.936277871234368,-0.6768510608100615
93,-2.047240774544548,-10.104567436695817,2.0412289477389876
94,1.5348562926588818,-2.4768960117315193,-0.29851008469377943
95,-0.3704479697374989,-2.154728240439288,-0.09049641612421605
96,2.785334994372934,8.14097040790598,0.27115711437206863
97,4.734512906257543,0.17453488211102647,0.0891570172850725
98,-1.3868941201854834,1.0865698103492722,-0.2624200506487674
99,-2.995786447439704,-1.1914572649738215,-0.18413766761099631
100,1.8663176887704458,5.352419265597331,-0.15885445095173426
101,-8.731508143146842,0.028997911889253398,-0.10953395804558702
102,8.220196068419515,0.5044254957956552,0.02569021486406376
103,-0.6242233541745944,10.97178843940007,-0.10908964982209443
104,-3.5407819560563993,4.135453516867664,-0.16364032616559546
105,-9.824134736600275,-13.05792558096035,-0.01927397537470247
106,0.1762693747677623,0.8036930519640724,0.03373916117874264
107,-9.939459899336711,8.525944883764994,0.34381430730459633
108,1.8413494583485128,5.496060952295317,0.07283415976594243
109,12.18728308096404,-2.9029360186412534,0.21470915645959882
110,12.441032810256214,-5.802748899215121,0.5644922866589814
111,-6.160934432090629,-9.461143554545982,-0.2676306903238531
112,3.2328639694999337,0.5192789909122615,0.13983016036085713
113,-0.8573178714069709,4.000770264109981,-0.14329511778369763
114,-0.8688129178193796,2.8705306142306957,0.07444594888553124
115,-1.5369195686611783,-0.2583172220756497,0.06712894308151651
116,-4.5142850823130685,0.6531856742030213,0.918963844666737
117,0.446601791475986,2.782557738446893,0.038346064732533644
118,0.899051018944339,-7.541133017271616,-0.09780689338808637
119,-8.624943363001677,6.805073882002138,0.2634668743993599
120,-9.855672316101153,-7.737740742138864,-0.1319488043463581
121,-11.404286516284305,-11.505215128490295,-0.9647298659995532
122,2.9478900804860775,0.6548381773934727,0.19635183709472964
123,-4.251982153105591,2.095208453084767,0.15107902117761624
124,-0.5208382455721031,-11.538426188407128,-0.2407686191713176
125,13.466243355428588,2.410852211091964,-0.42876081213839484
126,-12.707901977293378,8.619623161828665,0.030299145959135534
127,2.0113570849078286,-0.3903100338269996,0.020487023742684445
128,-3.0104996135848445,6.779452811849052,0.15134777498425453
129,5.497276088115181,5.190227911699859,0.17150992121107256
130,-7.105355985479243,-4.724046710531114,0.09487712063852513
131,2.5955352564313423,5.284253282284589,0.05360655487039817
132,-0.7637520692231443,-0.4946058286300713,-0.7407875464489732
133,12.168119967693546,8.577545919692419,0.37854071484617446
134,13.026681148016607,10.31605825031834,-0.1839415531628078
135,0.7595438510435236,7.441151563575151,-0.10241212971782865
136,6.318625169422337,1.4469461677211302,0.053250645644023445
137,-12.63873932333611,8.726001355232775,-0.3635886552620189
138,3.7939162283572636,-2.333551163851369,-0.2775110024388295
139,-10.277417548847067,-1.4617916544435352,-0.18805557714438856
140,-2.289264488343186,6.28053945234087,0.3450625027148343
141,-7.576019346823182,-8.180976271445772,-0.5986970242003204
142,4.650869570924338,-0.9065660534462543,0.18190844716048937
143,9.612027879207439,0.667174748647932,0.09527779064659472
144,-3.2240729357532105,-8.962585594393419,-0.5605992027048031
145,9.757110084494602,12.126450426932037,-0.2693824476551255
146,-1.3123808797538863,1.9054471792142849,-0.058105058757804785
147,-0.09868835572485275,-2.0620169078591486,-0.1957068328819911
148,-10.41922302993972,-7.06725814604048,0.12972386838777203
149,10.734317132356106,12.112259477639773,1.0070889984307752
